country,AEZ,FCT_id,food_grp_id,food_item_id,Food_grp,Food_name,suitable_class,Hrv_strt,Hrv_end
RWA,18,12468,12,468,Miscellaneous,"Pepper, black",3,1,3
RWA,18,12457,12,457,Miscellaneous,Vinegar,3,7,9
RWA,18,6285,6,285,"Nuts, seeds and their products","Groundnut, combined varieties, shelled, dried, raw (Ghana)",3,1,3
RWA,18,2078,2,78,"Starchy roots, tubers and their products","Cassava, tuber, dried",2,5,7
RWA,18,2077,2,77,"Starchy roots, tubers and their products","Cassava, tuber, raw",3,2,4
RWA,18,2096,2,96,"Starchy roots, tubers and their products","Sweet potato, pale yellow, raw",4,4,6
RWA,18,2089,2,89,"Starchy roots, tubers and their products","Taro, tuber, raw",4,2,4
RWA,18,2091,2,91,"Starchy roots, tubers and their products","Water yam, tuber, raw",3,6,8
RWA,18,2110,2,110,"Starchy roots, tubers and their products","Yam tuber, flour",2,6,8
RWA,18,4173,4,173,Vegetables and their products,"Amaranth leaves, raw",4,5,7
RWA,18,4159,4,159,Vegetables and their products,"Cocoyam, leaves, raw",4,9,11
RWA,18,4182,4,182,Vegetables and their products,"Cucumber, raw",4,2,4
RWA,18,4164,4,164,Vegetables and their products,"False sesame, leaves, dried",1,12,2
RWA,18,4168,4,168,Vegetables and their products,"Onion, raw",1,9,11
RWA,18,4199,4,199,Vegetables and their products,"Pepper, sweet, green, raw",2,0,2
RWA,18,4169,4,169,Vegetables and their products,"Tamarind, leaves, raw",2,7,9
RWA,18,4215,4,215,Vegetables and their products,"Tomatoes, canned, packed in juice",3,12,2
ETH,19,11438,11,438,Beverages,"Beer, millet (est. 3 % alcohol)",3,7,9
ETH,19,11446,11,446,Beverages,"Juice, orange, unsweetened",3,8,10
ETH,19,11452,11,452,Beverages,Ovaltine beverage with skimmed milk (without sugar; fortified),4,8,10
ETH,19,11450,11,450,Beverages,Ovaltine beverage with whole milk (without sugar; fortified),3,8,10
ETH,19,11442,11,442,Beverages,"Sap, palm, fresh (0.3 % alcohol)",3,11,1
ETH,19,11454,11,454,Beverages,"Water, tap",2,1,3
ETH,19,1045,1,45,Cereals and their products,"Bread/rolls, white",4,5,7
ETH,19,1059,1,59,Cereals and their products,"Maize, white, flour degermed ",2,5,7
ETH,19,1060,1,60,Cereals and their products,"Maize, white, grit, degermed",2,10,12
ETH,19,1076,1,76,Cereals and their products,"Maize, white, stiff porridge* (without salt)",1,3,5
ETH,19,9364,9,364,Fish and their products,"African carp, raw",1,9,11
ETH,19,9369,9,369,Fish and their products,"Anchovy, canned in oil (drained solids)",2,5,7
ETH,19,9372,9,372,Fish and their products,"Bayad, raw",3,1,3
ETH,19,9361,9,361,Fish and their products,"Sardine, raw",4,11,1
ETH,19,5242,5,242,Fruits and their products,"African fan palm, fruit, pulp, raw",2,4,6
ETH,19,5222,5,222,Fruits and their products,"Avocado, pulp, raw",3,11,1
ETH,19,5223,5,223,Fruits and their products,"Banana, white flesh, raw",3,6,8
ETH,19,5247,5,247,Fruits and their products,"Banana, yellow flesh, raw",2,3,5
ETH,19,5250,5,250,Fruits and their products,"Dates, dried",4,7,9
ETH,19,5254,5,254,Fruits and their products,"Grapefruit, pulp, raw",1,3,5
ETH,19,5230,5,230,Fruits and their products,"Gumvine, raw",1,9,11
ETH,19,5235,5,235,Fruits and their products,"Orange, raw",1,9,11
ETH,19,5237,5,237,Fruits and their products,"Pineapple, pulp, raw",2,3,5
ETH,19,5238,5,238,Fruits and their products,"Soapberry, fruit, raw",3,5,7
ETH,19,3111,3,111,Legumes and their products,"Bambara groundnut, dried, raw ",2,4,6
ETH,19,3134,3,134,Legumes and their products,"Broad beans, dried, raw",3,4,6
ETH,19,3114,3,114,Legumes and their products,"Cowpea, dried, raw",3,3,5
ETH,19,3118,3,118,Legumes and their products,"Soya bean, dried, raw",2,9,11
ETH,19,7298,7,298,Meat and poultry and their products,"Ant flying, dried",1,9,11
ETH,19,7291,7,291,Meat and poultry and their products,"Beef liver, raw",1,8,10
ETH,19,7293,7,293,Meat and poultry and their products,"Chicken, dark meat, flesh, raw",1,11,1
ETH,19,7317,7,317,Meat and poultry and their products,"Game meat, dried",3,1,3
ETH,19,7345,7,345,Meat and poultry and their products,"Locust, raw",2,11,1
ETH,19,7295,7,295,Meat and poultry and their products,"Pork, meat, approx. 40 % fat, boneless, raw",3,3,5
ETH,19,7297,7,297,Meat and poultry and their products,"Rabbit, flesh only, raw",1,5,7
ETH,19,10412,10,412,Milk and their products,"Cheese, Gouda",4,0,2
ETH,19,10414,10,414,Milk and their products,"Cream, 13 % fat",3,6,8
ETH,19,10420,10,420,Milk and their products,"Milk, cow, canned, evaporated",4,2,4
ETH,19,10432,10,432,Milk and their products,"Palm oil, refined",3,2,4
ETH,19,12460,12,460,Miscellaneous,"Chilli pepper, dried",4,10,12
ETH,19,12465,12,465,Miscellaneous,"Ginger, roots, dried",4,2,4
ETH,19,6266,6,266,"Nuts, seeds and their products","Coconut, mature kernel, fresh, raw",3,5,7
ETH,19,6279,6,279,"Nuts, seeds and their products","Colanut, dried, raw",1,2,4
ETH,19,6272,6,272,"Nuts, seeds and their products","Groundnut, shelled, dried, raw",2,10,12
ETH,19,6274,6,274,"Nuts, seeds and their products","Groundnut, red, shelled, dried, raw (Benin)",3,11,1
ETH,19,6289,6,289,"Nuts, seeds and their products","Palm nut kernel, shelled, raw",4,10,12
ETH,19,6290,6,290,"Nuts, seeds and their products","Roselle, red, seed, dried ",3,3,5
ETH,19,6276,6,276,"Nuts, seeds and their products","Sesame seeds, whole, dried, raw",2,11,1
ETH,19,2089,2,89,"Starchy roots, tubers and their products","Taro, tuber, raw",1,8,10
ETH,19,2100,2,100,"Starchy roots, tubers and their products","Tiger nut, tuber dried",3,1,3
ETH,19,2098,2,98,"Starchy roots, tubers and their products","Tiger nut, tuber, raw",1,0,2
ETH,19,4155,4,155,Vegetables and their products,"Cabbage, raw",1,5,7
ETH,19,4167,4,167,Vegetables and their products,"Okra fruit, raw",1,6,8
ETH,19,4195,4,195,Vegetables and their products,"Parsley, fresh",2,5,7
ETH,19,4170,4,170,Vegetables and their products,"Taro, leaves, raw",4,10,12
RWA,19,11438,11,438,Beverages,"Beer, millet (est. 3 % alcohol)",3,1,3
RWA,19,11444,11,444,Beverages,"Coffee, liquid",4,10,12
RWA,19,11451,11,451,Beverages,Ovaltine beverage with partly skimmed milk (without sugar; fortified),3,9,11
RWA,19,11452,11,452,Beverages,Ovaltine beverage with skimmed milk (without sugar; fortified),2,7,9
RWA,19,11453,11,453,Beverages,"Ovaltine powder, fortified",3,1,3
RWA,19,1045,1,45,Cereals and their products,"Bread/rolls, white",3,3,5
RWA,19,1002,1,2,Cereals and their products,"Fonio, black, whole grain, raw",3,10,12
RWA,19,1052,1,52,Cereals and their products,"Macaroni, dried",4,3,5
RWA,19,1057,1,57,Cereals and their products,"Maize, white, flour of whole grain",2,0,2
RWA,19,1076,1,76,Cereals and their products,"Maize, white, stiff porridge* (without salt)",3,1,3
RWA,19,1054,1,54,Cereals and their products,"Maize, yellow, flour of whole-grain",3,8,10
RWA,19,1072,1,72,Cereals and their products,"Sorghum, flour, degermed",4,4,6
RWA,19,1039,1,39,Cereals and their products,"Sorghum, whole grain, raw ",1,12,2
RWA,19,1040,1,40,Cereals and their products,"Sorghum, whole grain, white, raw",2,3,5
RWA,19,1073,1,73,Cereals and their products,"Wheat, bran",2,2,4
RWA,19,9372,9,372,Fish and their products,"Bayad, raw",2,1,3
RWA,19,9362,9,362,Fish and their products,"Tuna, raw",4,5,7
RWA,19,5242,5,242,Fruits and their products,"African fan palm, fruit, pulp, raw",2,9,11
RWA,19,5244,5,244,Fruits and their products,"Akee, pulp, raw",1,7,9
RWA,19,5227,5,227,Fruits and their products,"Dattock, pulp, raw",3,12,2
RWA,19,5252,5,252,Fruits and their products,"Fig, dried ",3,4,6
RWA,19,5253,5,253,Fruits and their products,"Fruit cocktail, canned in syrup",3,10,12
RWA,19,5254,5,254,Fruits and their products,"Grapefruit, pulp, raw",2,11,1
RWA,19,5230,5,230,Fruits and their products,"Gumvine, raw",3,12,2
RWA,19,5234,5,234,Fruits and their products,"Mango, orange flesh,  raw",4,2,4
RWA,19,5236,5,236,Fruits and their products,"Papaya, fruit, ripe, raw",4,6,8
RWA,19,5239,5,239,Fruits and their products,"Tamarind, immature fruit, raw",4,9,11
RWA,19,3119,3,119,Legumes and their products,"African locust bean, seeds, dried",1,5,7
RWA,19,3142,3,142,Legumes and their products,"Pigeon pea, dried, raw",3,8,10
RWA,19,3118,3,118,Legumes and their products,"Soya bean, dried, raw",3,8,10
RWA,19,7313,7,313,Meat and poultry and their products,"Beef,  ground, 10 % fat, raw",2,4,6
RWA,19,7311,7,311,Meat and poultry and their products,"Beef, tripe, raw",3,4,6
RWA,19,7293,7,293,Meat and poultry and their products,"Chicken, dark meat, flesh, raw",2,10,12
RWA,19,7296,7,296,Meat and poultry and their products,"Pork, meat, approx. 20 % fat, boneless, raw",3,1,3
RWA,19,10410,10,410,Milk and their products,Cheddar,1,12,2
RWA,19,10427,10,427,Milk and their products,Coconut oil,2,10,12
RWA,19,10430,10,430,Milk and their products,Cottonseed oil,2,0,2
RWA,19,10416,10,416,Milk and their products,"Infant formula, powder, for 6 months",1,2,4
RWA,19,10420,10,420,Milk and their products,"Milk, cow, canned, evaporated",1,8,10
RWA,19,10406,10,406,Milk and their products,"Milk, cow, powder, whole",3,4,6
RWA,19,10423,10,423,Milk and their products,"Milk, human, colostrum, raw",2,1,3
RWA,19,12459,12,459,Miscellaneous,"Bay leaf, dried",2,11,1
RWA,19,12463,12,463,Miscellaneous,"Cumin, seed",4,12,2
RWA,19,12465,12,465,Miscellaneous,"Ginger, roots, dried",2,9,11
RWA,19,6269,6,269,"Nuts, seeds and their products",Coconut milk ,3,3,5
RWA,19,6285,6,285,"Nuts, seeds and their products","Groundnut, combined varieties, shelled, dried, raw (Ghana)",3,4,6
RWA,19,6272,6,272,"Nuts, seeds and their products","Groundnut, shelled, dried, raw",4,6,8
RWA,19,4173,4,173,Vegetables and their products,"Amaranth leaves, raw",3,0,2
RWA,19,4160,4,160,Vegetables and their products,"Cowpea, leaves, raw",2,10,12
RWA,19,4182,4,182,Vegetables and their products,"Cucumber, raw",1,0,2
RWA,19,4188,4,188,Vegetables and their products,"Jute (bush-okra) leaves, raw",2,2,4
RWA,19,4194,4,194,Vegetables and their products,"Onions, dried",3,3,5
RWA,19,4205,4,205,Vegetables and their products,"Pumpkin leaves, dried",2,8,10
RWA,19,4203,4,203,Vegetables and their products,"Pumpkin leaves, raw",4,3,5
RWA,19,4201,4,201,Vegetables and their products,"Pumpkin, squash, raw",2,3,5
RWA,19,4169,4,169,Vegetables and their products,"Tamarind, leaves, raw",3,12,2
RWA,19,4218,4,218,Vegetables and their products,"Turnip, raw ",3,8,10
ETH,20,11446,11,446,Beverages,"Juice, orange, unsweetened",4,11,1
ETH,20,11452,11,452,Beverages,Ovaltine beverage with skimmed milk (without sugar; fortified),1,1,3
ETH,20,11441,11,441,Beverages,Palm wine (est. 3.8 % alcohol),2,3,5
ETH,20,1001,1,1,Cereals and their products,"Fonio, white, whole grain, raw",2,8,10
ETH,20,1057,1,57,Cereals and their products,"Maize, white, flour of whole grain",2,5,7
ETH,20,1058,1,58,Cereals and their products,"Maize, white, flour refined",2,9,11
ETH,20,1075,1,75,Cereals and their products,"Maize, yellow, stiff porridge* (without salt)",2,9,11
ETH,20,1015,1,15,Cereals and their products,"Millet, whole grain, raw",4,8,10
ETH,20,1063,1,63,Cereals and their products,"Pearl millet, flour (without bran)",3,7,9
ETH,20,1017,1,17,Cereals and their products,"Pearl millet, whole grain, raw (with bran)",1,11,1
ETH,20,1040,1,40,Cereals and their products,"Sorghum, whole grain, white, raw",1,2,4
ETH,20,9375,9,375,Fish and their products,"Catfish, raw",2,10,12
ETH,20,9362,9,362,Fish and their products,"Tuna, raw",3,6,8
ETH,20,5221,5,221,Fruits and their products,"African locust bean, fruit, pulp, raw",2,2,4
ETH,20,5223,5,223,Fruits and their products,"Banana, white flesh, raw",2,10,12
ETH,20,5228,5,228,Fruits and their products,"Dattock, dried pulp, raw",2,10,12
ETH,20,5230,5,230,Fruits and their products,"Gumvine, raw",3,10,12
ETH,20,5238,5,238,Fruits and their products,"Soapberry, fruit, raw",2,0,2
ETH,20,3119,3,119,Legumes and their products,"African locust bean, seeds, dried",3,11,1
ETH,20,3120,3,120,Legumes and their products,"African yam bean, dried, raw",4,10,12
ETH,20,3114,3,114,Legumes and their products,"Cowpea, dried, raw",3,2,4
ETH,20,7316,7,316,Meat and poultry and their products,"Bamboo caterpillar, deep fried",1,9,11
ETH,20,7315,7,315,Meat and poultry and their products,"Beef, meat, cured, corned, canned",3,1,3
ETH,20,7307,7,307,Meat and poultry and their products,"Beef, meat, lean, cured, dried",2,4,6
ETH,20,7334,7,334,Meat and poultry and their products,"Crocodile, raw",4,11,1
ETH,20,7296,7,296,Meat and poultry and their products,"Pork, meat, approx. 20 % fat, boneless, raw",2,4,6
ETH,20,7297,7,297,Meat and poultry and their products,"Rabbit, flesh only, raw",4,9,11
ETH,20,10412,10,412,Milk and their products,"Cheese, Gouda",1,9,11
ETH,20,10423,10,423,Milk and their products,"Milk, human, colostrum, raw",4,6,8
ETH,20,10433,10,433,Milk and their products,Shea butter,2,7,9
ETH,20,12461,12,461,Miscellaneous,"Cinnamon, ground",2,6,8
ETH,20,12468,12,468,Miscellaneous,"Pepper, black",3,9,11
ETH,20,12470,12,470,Miscellaneous,"Spices, mix, ground",1,2,4
ETH,20,12457,12,457,Miscellaneous,Vinegar,2,8,10
ETH,20,12471,12,471,Miscellaneous,"Yeast, dried",2,10,12
ETH,20,6278,6,278,"Nuts, seeds and their products","Colanut, raw",1,1,3
ETH,20,6274,6,274,"Nuts, seeds and their products","Groundnut, red, shelled, dried, raw (Benin)",3,2,4
ETH,20,6289,6,289,"Nuts, seeds and their products","Palm nut kernel, shelled, raw",1,10,12
ETH,20,2077,2,77,"Starchy roots, tubers and their products","Cassava, tuber, raw",4,4,6
ETH,20,2096,2,96,"Starchy roots, tubers and their products","Sweet potato, pale yellow, raw",4,11,1
ETH,20,2098,2,98,"Starchy roots, tubers and their products","Tiger nut, tuber, raw",2,8,10
ETH,20,2110,2,110,"Starchy roots, tubers and their products","Yam tuber, flour",1,3,5
ETH,20,4152,4,152,Vegetables and their products,"Baobab leaves, dried",3,1,3
ETH,20,4151,4,151,Vegetables and their products,"Baobab, leaves,  raw",2,8,10
ETH,20,4186,4,186,Vegetables and their products,"False sesame, leaves, raw",2,5,7
ETH,20,4199,4,199,Vegetables and their products,"Pepper, sweet, green, raw",2,7,9
ETH,20,4197,4,197,Vegetables and their products,"Pepper, sweet, red, raw",2,5,7
ETH,20,4203,4,203,Vegetables and their products,"Pumpkin leaves, raw",2,0,2
ETH,20,4172,4,172,Vegetables and their products,"Vernonia, leaves, raw",3,7,9
RWA,20,11438,11,438,Beverages,"Beer, millet (est. 3 % alcohol)",1,0,2
RWA,20,1046,1,46,Cereals and their products,"Bread, wheat, white",2,10,12
RWA,20,1001,1,1,Cereals and their products,"Fonio, white, whole grain, raw",3,7,9
RWA,20,1052,1,52,Cereals and their products,"Macaroni, dried",4,7,9
RWA,20,1059,1,59,Cereals and their products,"Maize, white, flour degermed ",3,10,12
RWA,20,1057,1,57,Cereals and their products,"Maize, white, flour of whole grain",2,0,2
RWA,20,1063,1,63,Cereals and their products,"Pearl millet, flour (without bran)",3,12,2
RWA,20,1017,1,17,Cereals and their products,"Pearl millet, whole grain, raw (with bran)",4,11,1
RWA,20,1034,1,34,Cereals and their products,"Rice, brown, raw",1,11,1
RWA,20,1067,1,67,Cereals and their products,"Rice, red native,  milled, raw",3,4,6
RWA,20,1065,1,65,Cereals and their products,"Rice, red native, hulled, raw",3,8,10
RWA,20,1037,1,37,Cereals and their products,"Rice, white, raw",1,11,1
RWA,20,9364,9,364,Fish and their products,"African carp, raw",3,2,4
RWA,20,9372,9,372,Fish and their products,"Bayad, raw",3,0,2
RWA,20,5222,5,222,Fruits and their products,"Avocado, pulp, raw",2,7,9
RWA,20,5250,5,250,Fruits and their products,"Dates, dried",2,8,10
RWA,20,5249,5,249,Fruits and their products,"Dates, raw",4,6,8
RWA,20,5228,5,228,Fruits and their products,"Dattock, dried pulp, raw",4,6,8
RWA,20,5252,5,252,Fruits and their products,"Fig, dried ",4,7,9
RWA,20,5229,5,229,Fruits and their products,"Guava, fruit, raw",4,4,6
RWA,20,5232,5,232,Fruits and their products,"Landolphia, pulp, raw",2,8,10
RWA,20,5233,5,233,Fruits and their products,"Lemon, raw",1,1,3
RWA,20,5234,5,234,Fruits and their products,"Mango, orange flesh,  raw",1,2,4
RWA,20,5256,5,256,Fruits and their products,"Mango, pale flesh, raw",1,2,4
RWA,20,5258,5,258,Fruits and their products,"Melon, cantaloup, raw",2,5,7
RWA,20,5259,5,259,Fruits and their products,"Palm nuts, pulp, raw",3,10,12
RWA,20,5261,5,261,Fruits and their products,"Plantain, ripe, raw",2,0,2
RWA,20,5240,5,240,Fruits and their products,"Tamarind, fruit, ripe, raw",3,8,10
RWA,20,5241,5,241,Fruits and their products,"Watermelon, fruit, raw",3,11,1
RWA,20,3132,3,132,Legumes and their products,"Beans, white, dried",3,2,4
RWA,20,7309,7,309,Meat and poultry and their products,"Beef, kidney, raw",1,0,2
RWA,20,7331,7,331,Meat and poultry and their products,"Chicken, liver, raw",1,3,5
RWA,20,7334,7,334,Meat and poultry and their products,"Crocodile, raw",1,11,1
RWA,20,7343,7,343,Meat and poultry and their products,"Lamb, liver, raw",3,10,12
RWA,20,7353,7,353,Meat and poultry and their products,"Sausage, wiener (beef, pork, chicken) canned",4,11,1
RWA,20,10426,10,426,Milk and their products,"Butter, from cow's milk (without salt)",3,10,12
RWA,20,10410,10,410,Milk and their products,Cheddar,4,6,8
RWA,20,10415,10,415,Milk and their products,"Infant formula, powder, for 3 months",3,4,6
RWA,20,10407,10,407,Milk and their products,"Milk, goat, raw",1,6,8
RWA,20,10408,10,408,Milk and their products,"Milk, human, mature, raw",4,5,7
RWA,20,10434,10,434,Milk and their products,Soya oil,4,10,12
RWA,20,12460,12,460,Miscellaneous,"Chilli pepper, dried",2,7,9
RWA,20,12461,12,461,Miscellaneous,"Cinnamon, ground",2,5,7
RWA,20,12463,12,463,Miscellaneous,"Cumin, seed",3,5,7
RWA,20,12464,12,464,Miscellaneous,"Ginger, root, raw",2,4,6
RWA,20,12468,12,468,Miscellaneous,"Pepper, black",1,5,7
RWA,20,12469,12,469,Miscellaneous,Salt,4,11,1
RWA,20,12457,12,457,Miscellaneous,Vinegar,3,11,1
RWA,20,6265,6,265,"Nuts, seeds and their products","Cashew nut, raw",1,8,10
RWA,20,6270,6,270,"Nuts, seeds and their products",Coconut water,3,8,10
RWA,20,6285,6,285,"Nuts, seeds and their products","Groundnut, combined varieties, shelled, dried, raw (Ghana)",3,0,2
RWA,20,6273,6,273,"Nuts, seeds and their products","Groundnut, rose, shelled, dried, raw (Benin)",4,0,2
RWA,20,2081,2,81,"Starchy roots, tubers and their products","Cocoyam, tuber, raw ",4,8,10
RWA,20,2083,2,83,"Starchy roots, tubers and their products","Potato, raw",2,5,7
RWA,20,2096,2,96,"Starchy roots, tubers and their products","Sweet potato, pale yellow, raw",1,1,3
RWA,20,2098,2,98,"Starchy roots, tubers and their products","Tiger nut, tuber, raw",2,0,2
RWA,20,4168,4,168,Vegetables and their products,"Onion, raw",3,1,3
RWA,20,4199,4,199,Vegetables and their products,"Pepper, sweet, green, raw",3,6,8
RWA,20,4197,4,197,Vegetables and their products,"Pepper, sweet, red, raw",2,12,2
RWA,20,4203,4,203,Vegetables and their products,"Pumpkin leaves, raw",2,1,3
RWA,20,4209,4,209,Vegetables and their products,"Sweet potato, leaves, raw",3,9,11
RWA,20,4169,4,169,Vegetables and their products,"Tamarind, leaves, raw",4,0,2
RWA,20,4215,4,215,Vegetables and their products,"Tomatoes, canned, packed in juice",4,8,10
RWA,20,4218,4,218,Vegetables and their products,"Turnip, raw ",1,11,1
